Target value of 0 = negative
Target value of 1 = positive
Target value of u = unclassified(Advanced Classification Method)

Well,Target 1,Target 2,Target 3,Target 4,Target 5,Count,Ch1 Mean,Ch1 StdDev,Ch2 Mean,Ch2 StdDev,Ch3 Mean,Ch3 StdDev,Ch4 Mean,Ch4 StdDev,Ch5 Mean,Ch5 StdDev,Ch6 Mean,Ch6 StdDev,Cluster ID
B10,0,0,1,0,,1,271.944854736328,0,587.472229003906,0,5059.2587890625,0,-20.3896198272705,0,36.3615036010742,0,298.160400390625,0,5,
B10,1,1,1,0,,1,3805.79345703125,0,2186.50537109375,0,4488.119140625,0,534.278686523438,0,283.220031738281,0,78.9327697753906,0,6,
B10,0,0,0,1,,3,324.226384480794,80.9079314313647,654.808410644531,141.525750382316,722.409423828125,411.469323621298,22.6214745839437,126.135619622014,-380.707125345866,317.522176218305,3180.51100667318,2225.82933755307,7,
B10,0,1,0,1,,1,274.474670410156,0,1371.75830078125,0,703.986999511719,0,93.8598175048828,0,-179.129608154297,0,1416.662109375,0,8,
B10,1,1,0,1,,1,1798.03747558594,0,1465.10400390625,0,699.25439453125,0,115.632316589355,0,-128.072845458984,0,1550.26525878906,0,9,
B10,1,0,1,1,,2,2970.57507324219,589.294953880355,657.775360107422,108.664280700185,5888.61743164063,748.712488439146,54.5063495635986,134.048090801174,-321.179420471191,137.037965306651,3349.35583496094,1263.43219086011,10,
B10,1,1,1,1,,5,3021.15502929688,364.908090820081,1714.68249511719,145.85483502863,4822.389453125,570.408639348653,164.383986663818,92.051125409482,-155.103593444824,96.113764777189,2080.65119628906,677.740476920758,11,
B11,0,0,0,0,,14124,887.969189466953,83.31084806727,678.259543737316,76.0966902816856,262.540815841709,36.6775239613617,138.041747685922,42.0751315876482,-4.05753178930918,61.3891293732763,378.076916229283,56.683058740295,1,
B11,1,0,0,0,,17,8436.16480928309,587.509528881778,727.204173368566,95.6956406218859,260.144546508789,48.9202297831277,139.707443686093,45.0886752663151,-3.03435743556303,56.0359693982978,380.271714154412,43.2908427202421,2,
B11,0,1,0,0,,80,957.559757232666,99.2323824922259,2146.98750610352,217.711655047116,263.072953033447,39.3374987811844,137.734049510956,38.6636792638633,-6.99522542059422,58.3175697379593,375.113952636719,56.5682421247581,3,
B11,1,1,0,0,,3,7885.10123697917,417.753663257964,2018.2450764974,128.237657964922,250.195999145508,45.0196889273521,149.129516601563,35.683042694661,-23.0412344932556,15.1856241532203,394.598693847656,87.6264387005529,4,
B11,0,0,1,0,,32,861.544340133667,73.0161396188969,672.153392791748,69.6029007973906,1956.3126411438,435.763055992803,140.057143449783,49.3115669689633,-7.68084392696619,61.9716673891392,377.407505989075,60.3870027636247,5,
B11,1,0,1,0,,19,7821.93600945724,669.870871937333,716.594156365646,112.532412633073,1353.46574642784,253.12876508329,152.631791767321,38.7073311297149,-26.5093176239415,58.2969029541979,381.530400326377,43.6487554794597,6,
B11,0,0,0,1,,37,881.974267908045,85.6759006767665,641.089903135557,72.5330576349917,184.847750483332,37.0592599924537,124.281046790046,45.6818834515921,-444.581922582678,132.53705213496,4735.86698954814,712.501733197243,7,
B11,1,0,0,1,,4,8715.27709960938,882.320698648011,689.045288085938,63.0510362746956,210.978168487549,10.852788548684,145.50072479248,22.53615294366,-364.640342712402,160.238835636375,4502.63677978516,944.219336464595,8,
B11,0,1,0,1,,12,916.757822672526,52.4330999585934,2065.84911092122,185.285543031826,200.796170552572,46.9342867265475,133.722184499105,69.452356657438,-290.501373291016,114.224153378565,3614.17146809896,560.690269629351,9,
B11,1,1,0,1,,5,7686.80595703125,927.448711675996,2054.29431152344,213.241361253856,221.958135986328,32.619520646856,148.066284942627,75.9077685684486,-166.84262714386,166.40932080487,2374.04996337891,1287.53701499442,10,
B11,0,0,1,1,,2,835.147521972656,85.5508572652685,608.969757080078,34.175604936785,1354.62719726563,577.716080338425,116.231128692627,47.8879425094421,-202.589248657227,108.371947461515,3091.87292480469,1446.69576223338,11,
B11,1,0,1,1,,46,7882.27562415082,644.196405193828,695.701487002165,104.890170088411,1269.11360367485,238.454339120213,145.696219112562,73.1927442450634,-220.683523053708,98.2652854791389,2600.74682351817,709.135802393866,12,
B11,1,1,1,1,,102,7622.13343481924,672.976942054521,2130.79282513787,196.156666686631,1014.11027018229,206.184776958838,142.133573793897,50.2233577804798,-179.386149467206,89.8953458175344,2165.42644545611,624.986718866146,13,
B12,0,0,0,0,,15240,474.183514005806,58.3602624565669,626.424349501002,77.2780632221136,148.017673082333,31.5436265696792,82.3489810806089,38.3363332367462,5.43975975978276,60.681339829969,382.770559420047,59.6973021469324,1,
B12,1,0,0,0,,26,4687.09898024339,485.759672143553,638.514750554011,89.7488379961095,147.573001861572,25.41100193292,79.0156208551847,39.2855813822833,8.74958052543493,50.2959002726041,370.026022104117,43.807525012171,2,
B12,0,1,0,0,,141,512.780495501579,58.8407535815604,1639.59499407829,174.545877853333,147.936822011961,28.0161710927906,76.7207041057289,35.3869453126853,1.09773272910017,53.3083920465601,377.477273927513,55.8167231585781,3,
B12,1,1,0,0,,2,4800.7646484375,514.350439382647,1605.31945800781,85.5657900622833,172.603225708008,32.3490131215898,87.3924407958984,51.0599696250372,-41.9570083618164,25.3728505716768,431.384918212891,77.1705802122352,4,
B12,0,0,1,0,,39,459.970807197766,48.0081680143056,594.193948599008,72.5807037167892,1166.46924141126,310.057573877046,98.5028922007634,60.0560929731821,-11.2411697338789,65.9162928903196,381.733821771084,59.3212906626473,5,
B12,1,0,1,0,,34,4879.11731675092,610.002540333778,654.417530732996,98.333800905211,898.851463766659,256.460227981669,95.8617885813994,35.1787024805425,1.63257865344777,64.4427928598375,391.601527494543,62.1696122552703,6,
B12,1,1,1,0,,3,4168.30151367188,134.313683727164,1407.24328613281,164.123602050359,466.737996419271,91.6576105545909,72.5074869791667,44.7710968587453,51.1050332387288,74.1742279496465,483.414082845052,144.851943669766,7,
B12,0,0,0,1,,53,468.977972642431,67.5933579667788,601.640125202683,90.5644381169727,97.4830510661287,43.0854175612346,87.8326420694027,47.5380237422109,-233.769721894894,153.010926687224,3077.75209707584,1027.1193569781,8,
B12,1,0,0,1,,8,4972.4931640625,475.429340708041,633.992431640625,112.536704949827,115.751918792725,20.0897612996293,62.5457878112793,37.9183661514703,-283.57325553894,113.3920706872,3524.22698974609,552.998455279615,9,
B12,0,1,0,1,,10,508.746475219727,42.3971618250698,1601.87280273438,144.723159742063,97.7484920501709,28.3286201141797,71.7584415435791,33.6613764833712,-277.302972412109,66.0443938303901,2949.66274414062,562.231194885107,10,
B12,1,1,0,1,,7,4746.828125,461.025072757079,1627.54408482143,235.926328513001,135.897324698312,27.5744607683261,60.9337818963187,24.072469789973,-130.044931139265,80.4553863011786,2258.09193638393,546.900670735499,11,
B12,0,0,1,1,,3,518.488484700521,62.4024742187585,640.914265950521,90.7998792530964,725.817138671875,54.3101491568861,122.959821065267,23.0565988502382,-156.19366200765,56.8628835093767,1734.98701985677,424.69658974018,12,
B12,1,0,1,1,,57,4726.70932274534,438.866549127761,628.342835008052,102.639169840988,745.057224206757,138.98379133351,83.954163453558,56.0264115718898,-150.6243457355,85.985281411201,2064.97421211109,541.618400286597,13,
B12,0,1,1,1,,1,474.833740234375,0,1505.67517089844,0,677.40673828125,0,89.4176483154297,0,-191.60368347168,0,1878.5849609375,0,14,
B12,1,1,1,1,,139,4752.66276100214,513.307273949578,1604.61100143323,197.522421684106,652.471747748286,177.346224539058,84.1910260701351,48.3079207430352,-124.405459355965,89.2745775519599,1740.10458176428,635.633913798221,15,
C09,0,0,0,0,,14275,798.300593389989,114.453769393357,664.664860767157,80.7586234317669,243.877477322927,46.7732538454861,124.006279011647,48.8919462534536,-6.96331288080927,62.9872198457316,358.325384996083,63.5376773563599,1,
C09,1,0,0,0,,1,1956.56848144531,0,606.684143066406,0,454.98876953125,0,5.03334045410156,0,-73.5071182250977,0,370.325256347656,0,2,
C09,0,1,0,0,,13,956.005422738882,309.17899921961,1706.7870718149,227.491821162618,278.184994037335,85.6253422994909,131.793104905349,43.077696523472,-22.9728195483868,61.7795265529092,408.742905836839,130.587576322995,3,
C09,0,0,1,0,,8,748.15796661377,63.6426576080461,623.626136779785,76.6728898665786,893.698707580566,220.364056757848,136.432826519012,59.3429247307506,-13.8478742241859,63.9004561794048,391.840682983398,93.2934639440846,4,
C09,1,0,1,0,,2,6572.41772460938,1324.97482214564,881.517120361328,30.6030411469254,1231.91668701172,234.856385059411,239.563385009766,123.445548667824,-49.9913921356201,9.37659078825459,419.257904052734,25.9997259376884,5,
C09,0,0,0,1,,1,701.940185546875,0,609.154357910156,0,186.826065063477,0,159.226760864258,0,-127.372375488281,0,1493.03588867188,0,6,
C09,0,1,0,1,,3,911.419840494792,207.38879567202,1706.21891276042,303.336128386262,273.530197143555,123.488014347385,126.842559814453,17.2579921685224,-234.005655924479,78.9962761021559,2244.20772298177,1319.69858723125,7,
C09,0,0,1,1,,2,1272.65234375,710.045866379346,596.210906982422,27.3534746196634,815.966461181641,26.123978893196,138.588989257813,44.4037940412138,-96.7583408355713,52.6536330044269,1641.0732421875,523.944373039303,8,
C09,1,0,1,1,,3,6898.40364583333,735.772660239653,834.391886393229,131.405213161849,899.052429199219,216.225239622624,168.492047627767,55.9095592345681,-219.964757283529,75.6382081211785,2317.07063802083,584.494046021496,9,
C09,1,1,1,1,,3,4212.34016927083,1223.51905518367,1725.13537597656,187.444524270601,656.434061686198,112.218831397845,147.592600504557,58.8061419833197,-175.210205078125,45.2813183596912,1603.8612874349,402.171320839835,10,
C10,0,0,0,0,,11338,315.327843969388,64.9271840875699,652.313562196364,92.7517009876553,846.977719287936,167.239877708228,109.732170867701,49.6097754587645,3.12242946862973,39.0247444522301,410.157159013625,67.2743419669389,1,
C10,1,0,0,0,,3,3458.44620768229,845.970642685991,657.27040608724,84.6752974249237,719.075500488281,52.8155181794375,96.1698582967122,52.3783648153835,13.2400101025899,18.5220691279878,346.459330240885,15.0510205204277,2,
C10,0,1,0,0,,10,350.537251281738,82.5047687880633,1827.47979736328,352.280882802242,824.94521484375,157.499535785047,93.7059463500977,39.1866422587999,1.02469835281372,41.7826726884734,420.441223144531,85.4804393304313,3,
C10,1,0,1,0,,1,3478.78735351563,0,466.825836181641,0,3111.63232421875,0,-8.82249927520752,0,11.7147245407104,0,346.305633544922,0,4,
C10,0,0,0,1,,5,346.146118164063,67.5815708905715,665.482104492188,149.426529517625,1004.88736572266,337.951606588131,83.1348115921021,74.3363055640533,-153.138609313965,232.57565422633,2691.134765625,1795.3423504182,5,
C10,0,1,0,1,,2,295.529495239258,40.7283191112334,1653.97833251953,117.662758286282,914.209808349609,316.554451219742,154.407897949219,28.7041806363507,-144.777946472168,74.7643175013605,2353.27697753906,443.054361094314,6,
C10,1,0,1,1,,3,3095.4521484375,611.199249621042,595.298604329427,78.1137863401795,5488.40266927083,1110.22573347103,-77.9060122172038,43.8257149111259,-155.775550842285,74.0826341873534,2747.04447428385,1322.08934935793,7,
C10,1,1,1,1,,5,2772.630078125,151.16571188854,1561.07932128906,75.920625272113,3861.65522460938,658.722268156245,7.0220703125,122.478395717603,-173.070991516113,55.4362971224364,1740.81827392578,484.694497487281,8,
C11,0,0,0,0,,14303,339.439463263032,64.0920175444626,681.141087634792,79.2735473222167,739.897482397739,93.2116030374842,90.9435445972724,44.868816352441,2.35635195570323,39.4834178987384,455.441708714981,56.8428906494093,1,
C11,1,0,0,0,,34,5166.81181066176,527.285699091463,676.616952335133,117.416367403901,718.941217759076,81.0027733818751,85.6513616337496,52.3663890895017,3.47777249883203,44.2334394514524,454.394850786994,55.6848306140962,2,
C11,0,1,0,0,,91,329.278572166359,49.8554641019853,2103.89774800395,232.362958361545,716.005658160199,80.5489245441916,81.0938628571374,45.5778498923646,-3.69453999498388,41.8554604454713,451.315055763328,55.8393284596422,3,
C11,1,1,0,0,,1,5292.47607421875,0,2280.353515625,0,773.42138671875,0,119.089042663574,0,44.0395126342773,0,427.808624267578,0,4,
C11,0,0,1,0,,18,341.943112691243,70.7587269965346,703.535966661241,76.0765124483796,7962.98830837674,898.397016802814,-25.1875424385071,100.597620198442,-6.74562190638648,51.8622105426343,474.218560112847,77.473392422209,5,
C11,1,0,1,0,,28,4588.45515659877,457.511724884771,649.007923671177,69.4331067471963,7072.55322265625,786.403606236289,-75.4037979585784,109.850489922741,19.0303961421762,27.2515924851897,416.772375924247,38.0722313828021,6,
C11,1,1,1,0,,2,4680.68579101563,775.273186907466,2045.00341796875,194.941191272332,7193.1708984375,1083.05902203504,28.6372108459473,104.093220979876,137.767120480537,199.534364095356,203.870555877686,394.352667464311,7,
C11,0,0,0,1,,41,341.870463673661,61.4870063250873,640.561776510099,67.8408881218641,665.584483821218,108.19839836895,50.274865409223,51.4249263369962,-400.483613456168,245.865676493834,4687.15080298447,1572.76458606089,8,
C11,0,1,0,1,,9,354.525705973307,48.2062849007532,2118.56810167101,196.427378392319,683.588168674045,54.4336111814332,79.0079015096029,45.0280186461305,-311.751361423069,96.9355588423241,3920.82245551215,959.211097346314,9,
C11,0,0,1,1,,9,339.558803982205,49.0092492069824,685.956102159288,82.0197318320353,7572.64979383681,795.023802474329,-72.1684729258219,69.8021758033299,-381.850950453016,122.229895958576,4681.74514431424,794.027719488072,10,
C11,1,0,1,1,,51,4675.4381462546,434.512978870335,673.33066035252,119.09994659655,7106.29680798101,769.589896565696,-39.2545880055895,109.335538659482,-342.460153617111,92.7697527934765,3855.45389093137,744.946351211312,11,
C11,0,1,1,1,,2,336.507202148438,71.9895038653185,2118.60003662109,387.249462849043,6809.484375,1775.47262149299,-61.6492414474487,43.5122459074479,-354.770492553711,139.99991364748,3687.75463867188,1958.79523352035,12,
C11,1,1,1,1,,113,4529.76892413924,453.507707842252,2117.64453557107,227.53536095885,6714.56097466123,904.184504348656,-25.9777785683364,107.610461182363,-235.733069634016,105.40857226433,2859.91689550349,840.171266809743,13,
C12,0,0,0,0,0,15531,590.766303558772,47.0086940846069,650.637928484796,60.1351321437434,224.066008170093,27.9003885356937,114.853630129374,35.8441476751182,231.340847831202,61.57951263589,390.947012167583,47.8705123923961,1,
